Time,Source,Destination,SrcPort,DstPort,Protocol,Frame,Ack,Bytes,Payload
4.253468,192.168.122.20,192.168.121.10,21,55956,TCP,689,688,66,21 > 55956 [ACK] Seq=1 Ack=439297 Win=318720 Len=0 TSval=857223 TSecr=647664
4.253684,192.168.122.20,192.168.121.10,21,55956,TCP,691,690,66,21 > 55956 [ACK] Seq=1 Ack=439553 Win=318720 Len=0 TSval=857223 TSecr=647664
4.261327,192.168.122.20,192.168.121.10,21,55956,TCP,694,,78,[TCP Dup ACK 691#1] 21 > 55956 [ACK] Seq=1 Ack=439553 Win=318720 Len=0 TSval=857224 TSecr=647664 SLE=439809 SRE=441257
4.268366,192.168.122.20,192.168.121.10,21,55956,TCP,696,,78,[TCP Dup ACK 691#2] 21 > 55956 [ACK] Seq=1 Ack=439553 Win=318720 Len=0 TSval=857226 TSecr=647664 SLE=439809 SRE=442705
4.274068,192.168.122.20,192.168.121.10,21,55956,TCP,698,,78,[TCP Dup ACK 691#3] 21 > 55956 [ACK] Seq=1 Ack=439553 Win=318720 Len=0 TSval=857228 TSecr=647664 SLE=439809 SRE=444153
4.274357,192.168.122.20,192.168.121.10,21,55956,TCP,700,697,66,21 > 55956 [ACK] Seq=1 Ack=444153 Win=318720 Len=0 TSval=857228 TSecr=647669
4.274512,192.168.122.20,192.168.121.10,21,55956,TCP,702,701,66,21 > 55956 [ACK] Seq=1 Ack=444161 Win=318720 Len=0 TSval=857228 TSecr=647670
4.274801,192.168.122.20,192.168.121.10,21,55956,TCP,704,703,66,21 > 55956 [ACK] Seq=1 Ack=444417 Win=318720 Len=0 TSval=857228 TSecr=647670
4.275821,192.168.122.20,192.168.121.10,21,55956,TCP,706,705,66,21 > 55956 [ACK] Seq=1 Ack=444673 Win=318720 Len=0 TSval=857228 TSecr=647670
4.276901,192.168.122.20,192.168.121.10,21,55956,TCP,708,707,66,21 > 55956 [ACK] Seq=1 Ack=444929 Win=318720 Len=0 TSval=857228 TSecr=647670
4.277978,192.168.122.20,192.168.121.10,21,55956,TCP,710,709,66,21 > 55956 [ACK] Seq=1 Ack=445185 Win=318720 Len=0 TSval=857229 TSecr=647670
4.292747,192.168.122.20,192.168.121.10,21,55956,TCP,714,711,78,21 > 55956 [ACK] Seq=1 Ack=445441 Win=318720 Len=0 TSval=857232 TSecr=647671 SLE=446889 SRE=448337
4.306025,192.168.122.20,192.168.121.10,21,55956,TCP,718,,86,[TCP Dup ACK 714#1] 21 > 55956 [ACK] Seq=1 Ack=445441 Win=318720 Len=0 TSval=857236 TSecr=647671 SLE=448513 SRE=451409 SLE=446889 SRE=448337
4.506732,192.168.122.20,192.168.121.10,21,55956,TCP,721,713,86,21 > 55956 [ACK] Seq=1 Ack=448337 Win=318720 Len=0 TSval=857286 TSecr=647677 SLE=445441 SRE=446889 SLE=448513 SRE=451409
4.507062,192.168.122.20,192.168.121.10,21,55956,TCP,724,717,66,21 > 55956 [ACK] Seq=1 Ack=451409 Win=318720 Len=0 TSval=857286 TSecr=647728
4.507225,192.168.122.20,192.168.121.10,21,55956,TCP,726,725,66,21 > 55956 [ACK] Seq=1 Ack=454305 Win=318720 Len=0 TSval=857286 TSecr=647728
4.507365,192.168.122.20,192.168.121.10,21,55956,TCP,729,728,66,21 > 55956 [ACK] Seq=1 Ack=457201 Win=318720 Len=0 TSval=857286 TSecr=647728
4.507498,192.168.122.20,192.168.121.10,21,55956,TCP,732,730,66,21 > 55956 [ACK] Seq=1 Ack=458649 Win=318720 Len=0 TSval=857286 TSecr=647728
4.507621,192.168.122.20,192.168.121.10,21,55956,TCP,734,,78,[TCP Dup ACK 732#1] 21 > 55956 [ACK] Seq=1 Ack=458649 Win=318720 Len=0 TSval=857286 TSecr=647728 SLE=460097 SRE=461545
4.732113,192.168.122.20,192.168.121.10,21,55956,TCP,737,735,66,21 > 55956 [ACK] Seq=1 Ack=462993 Win=318720 Len=0 TSval=857342 TSecr=647784
4.732865,192.168.122.20,192.168.121.10,21,55956,TCP,740,739,66,21 > 55956 [ACK] Seq=1 Ack=465889 Win=318720 Len=0 TSval=857342 TSecr=647784
4.733179,192.168.122.20,192.168.121.10,21,55956,TCP,743,742,66,21 > 55956 [ACK] Seq=1 Ack=468785 Win=318720 Len=0 TSval=857342 TSecr=647784
4.733427,192.168.122.20,192.168.121.10,21,55956,TCP,746,745,66,21 > 55956 [ACK] Seq=1 Ack=471681 Win=318720 Len=0 TSval=857342 TSecr=647784
4.754820,192.168.122.20,192.168.121.10,21,55956,TCP,750,,78,[TCP Dup ACK 746#1] 21 > 55956 [ACK] Seq=1 Ack=471681 Win=318720 Len=0 TSval=857348 TSecr=647784 SLE=473129 SRE=476025
4.967015,192.168.122.20,192.168.121.10,21,55956,TCP,753,751,66,21 > 55956 [ACK] Seq=1 Ack=477473 Win=318720 Len=0 TSval=857401 TSecr=647843
4.967752,192.168.122.20,192.168.121.10,21,55956,TCP,756,754,66,21 > 55956 [ACK] Seq=1 Ack=480369 Win=318720 Len=0 TSval=857401 TSecr=647843
4.967800,192.168.122.20,192.168.121.10,21,55956,TCP,759,755,66,21 > 55956 [ACK] Seq=1 Ack=483265 Win=318720 Len=0 TSval=857401 TSecr=647843
4.968044,192.168.122.20,192.168.121.10,21,55956,TCP,762,,78,[TCP Dup ACK 759#1] 21 > 55956 [ACK] Seq=1 Ack=483265 Win=318720 Len=0 TSval=857401 TSecr=647843 SLE=487609 SRE=490505
4.968102,192.168.122.20,192.168.121.10,21,55956,TCP,765,,78,[TCP Dup ACK 759#2] 21 > 55956 [ACK] Seq=1 Ack=483265 Win=318720 Len=0 TSval=857401 TSecr=647843 SLE=486161 SRE=490505
4.968124,192.168.122.20,192.168.121.10,21,55956,TCP,767,,78,[TCP Dup ACK 759#3] 21 > 55956 [ACK] Seq=1 Ack=483265 Win=318720 Len=0 TSval=857401 TSecr=647843 SLE=486161 SRE=491953
4.969099,192.168.122.20,192.168.121.10,21,55956,TCP,769,761,66,21 > 55956 [ACK] Seq=1 Ack=491953 Win=318720 Len=0 TSval=857401 TSecr=647843
4.969134,192.168.122.20,192.168.121.10,21,55956,TCP,772,768,66,21 > 55956 [ACK] Seq=1 Ack=494849 Win=318464 Len=0 TSval=857401 TSecr=647843
4.969346,192.168.122.20,192.168.121.10,21,55956,TCP,775,770,66,21 > 55956 [ACK] Seq=1 Ack=497745 Win=318720 Len=0 TSval=857401 TSecr=647843
4.969362,192.168.122.20,192.168.121.10,21,55956,TCP,777,774,66,21 > 55956 [ACK] Seq=1 Ack=503537 Win=318720 Len=0 TSval=857401 TSecr=647843
4.969819,192.168.122.20,192.168.121.10,21,55956,TCP,781,776,66,21 > 55956 [ACK] Seq=1 Ack=506433 Win=318720 Len=0 TSval=857402 TSecr=647843
4.969869,192.168.122.20,192.168.121.10,21,55956,TCP,783,779,66,21 > 55956 [ACK] Seq=1 Ack=512225 Win=318720 Len=0 TSval=857402 TSecr=647843
4.970141,192.168.122.20,192.168.121.10,21,55956,TCP,786,,78,[TCP Dup ACK 783#1] 21 > 55956 [ACK] Seq=1 Ack=512225 Win=318720 Len=0 TSval=857402 TSecr=647843 SLE=518017 SRE=523809
4.970195,192.168.122.20,192.168.121.10,21,55956,TCP,791,,78,[TCP Dup ACK 783#2] 21 > 55956 [ACK] Seq=1 Ack=512225 Win=318720 Len=0 TSval=857402 TSecr=647843 SLE=518017 SRE=525257
4.971731,192.168.122.20,192.168.121.10,21,55956,TCP,793,788,78,21 > 55956 [ACK] Seq=1 Ack=515121 Win=316288 Len=0 TSval=857402 TSecr=647843 SLE=518017 SRE=525257
4.972348,192.168.122.20,192.168.121.10,21,55956,TCP,796,,78,[TCP Dup ACK 793#1] 21 > 55956 [ACK] Seq=1 Ack=515121 Win=316288 Len=0 TSval=857402 TSecr=647843 SLE=516569 SRE=525257
4.973063,192.168.122.20,192.168.121.10,21,55956,TCP,798,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=515121 Win=318720 Len=0 TSval=857402 TSecr=647843 SLE=516569 SRE=528153
4.973173,192.168.122.20,192.168.121.10,21,55956,TCP,801,,86,[TCP Dup ACK 798#1] 21 > 55956 [ACK] Seq=1 Ack=515121 Win=318720 Len=0 TSval=857402 TSecr=647843 SLE=531049 SRE=532497 SLE=516569 SRE=528153
4.973437,192.168.122.20,192.168.121.10,21,55956,TCP,803,794,78,21 > 55956 [ACK] Seq=1 Ack=528153 Win=316800 Len=0 TSval=857403 TSecr=647844 SLE=531049 SRE=532497
4.973490,192.168.122.20,192.168.121.10,21,55956,TCP,805,,78,[TCP Dup ACK 803#1] 21 > 55956 [ACK] Seq=1 Ack=528153 Win=316800 Len=0 TSval=857403 TSecr=647844 SLE=531049 SRE=535393
4.973692,192.168.122.20,192.168.121.10,21,55956,TCP,807,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=528153 Win=318720 Len=0 TSval=857403 TSecr=647844 SLE=531049 SRE=539737
4.973759,192.168.122.20,192.168.121.10,21,55956,TCP,810,806,78,21 > 55956 [ACK] Seq=1 Ack=529601 Win=318720 Len=0 TSval=857403 TSecr=647844 SLE=531049 SRE=539737
4.973955,192.168.122.20,192.168.121.10,21,55956,TCP,812,,78,[TCP Dup ACK 810#1] 21 > 55956 [ACK] Seq=1 Ack=529601 Win=318720 Len=0 TSval=857403 TSecr=647844 SLE=531049 SRE=542633
4.974087,192.168.122.20,192.168.121.10,21,55956,TCP,814,811,66,21 > 55956 [ACK] Seq=1 Ack=544081 Win=316928 Len=0 TSval=857403 TSecr=647844
4.974321,192.168.122.20,192.168.121.10,21,55956,TCP,817,815,66,21 > 55956 [ACK] Seq=1 Ack=551321 Win=318720 Len=0 TSval=857403 TSecr=647844
4.974372,192.168.122.20,192.168.121.10,21,55956,TCP,820,816,66,21 > 55956 [ACK] Seq=1 Ack=552769 Win=318720 Len=0 TSval=857403 TSecr=647844
4.974574,192.168.122.20,192.168.121.10,21,55956,TCP,822,818,66,21 > 55956 [ACK] Seq=1 Ack=557113 Win=318720 Len=0 TSval=857403 TSecr=647845
4.974627,192.168.122.20,192.168.121.10,21,55956,TCP,824,819,66,21 > 55956 [ACK] Seq=1 Ack=560009 Win=318720 Len=0 TSval=857403 TSecr=647845
4.974756,192.168.122.20,192.168.121.10,21,55956,TCP,826,821,66,21 > 55956 [ACK] Seq=1 Ack=561457 Win=318720 Len=0 TSval=857403 TSecr=647845
5.190897,192.168.122.20,192.168.121.10,21,55956,TCP,830,828,78,21 > 55956 [ACK] Seq=1 Ack=571593 Win=318720 Len=0 TSval=857457 TSecr=647848 SLE=561457 SRE=562905
5.191219,192.168.122.20,192.168.121.10,21,55956,TCP,834,831,66,21 > 55956 [ACK] Seq=1 Ack=574489 Win=318720 Len=0 TSval=857457 TSecr=647899
5.191244,192.168.122.20,192.168.121.10,21,55956,TCP,836,832,66,21 > 55956 [ACK] Seq=1 Ack=577385 Win=318720 Len=0 TSval=857457 TSecr=647899
5.191249,192.168.122.20,192.168.121.10,21,55956,TCP,838,833,66,21 > 55956 [ACK] Seq=1 Ack=580281 Win=318720 Len=0 TSval=857457 TSecr=647899
5.191403,192.168.122.20,192.168.121.10,21,55956,TCP,840,835,66,21 > 55956 [ACK] Seq=1 Ack=583177 Win=318720 Len=0 TSval=857457 TSecr=647899
5.191422,192.168.122.20,192.168.121.10,21,55956,TCP,842,839,66,21 > 55956 [ACK] Seq=1 Ack=588969 Win=314752 Len=0 TSval=857457 TSecr=647899
5.191571,192.168.122.20,192.168.121.10,21,55956,TCP,845,841,66,21 > 55956 [ACK] Seq=1 Ack=591865 Win=312704 Len=0 TSval=857457 TSecr=647899
5.191589,192.168.122.20,192.168.121.10,21,55956,TCP,848,843,66,21 > 55956 [ACK] Seq=1 Ack=594761 Win=310656 Len=0 TSval=857457 TSecr=647899
5.191594,192.168.122.20,192.168.121.10,21,55956,TCP,850,844,66,21 > 55956 [ACK] Seq=1 Ack=597657 Win=308480 Len=0 TSval=857457 TSecr=647899
5.191747,192.168.122.20,192.168.121.10,21,55956,TCP,852,846,66,21 > 55956 [ACK] Seq=1 Ack=600553 Win=318720 Len=0 TSval=857457 TSecr=647899
5.191766,192.168.122.20,192.168.121.10,21,55956,TCP,855,,78,[TCP Dup ACK 852#1] 21 > 55956 [ACK] Seq=1 Ack=600553 Win=318720 Len=0 TSval=857457 TSecr=647899 SLE=602001 SRE=604897
5.191776,192.168.122.20,192.168.121.10,21,55956,TCP,857,,78,[TCP Dup ACK 852#2] 21 > 55956 [ACK] Seq=1 Ack=600553 Win=318720 Len=0 TSval=857457 TSecr=647899 SLE=602001 SRE=607793
5.191786,192.168.122.20,192.168.121.10,21,55956,TCP,859,851,66,21 > 55956 [ACK] Seq=1 Ack=607793 Win=318720 Len=0 TSval=857457 TSecr=647899
5.192137,192.168.122.20,192.168.121.10,21,55956,TCP,860,,78,[TCP Dup ACK 859#1] 21 > 55956 [ACK] Seq=1 Ack=607793 Win=318720 Len=0 TSval=857457 TSecr=647899 SLE=612137 SRE=615033
5.192183,192.168.122.20,192.168.121.10,21,55956,TCP,863,,78,[TCP Dup ACK 859#2] 21 > 55956 [ACK] Seq=1 Ack=607793 Win=318720 Len=0 TSval=857457 TSecr=647899 SLE=610689 SRE=615033
5.192192,192.168.122.20,192.168.121.10,21,55956,TCP,865,,86,[TCP Dup ACK 859#3] 21 > 55956 [ACK] Seq=1 Ack=607793 Win=318720 Len=0 TSval=857457 TSecr=647899 SLE=600553 SRE=602001 SLE=610689 SRE=615033
5.192459,192.168.122.20,192.168.121.10,21,55956,TCP,866,856,66,21 > 55956 [ACK] Seq=1 Ack=615033 Win=318720 Len=0 TSval=857457 TSecr=647899
5.192502,192.168.122.20,192.168.121.10,21,55956,TCP,870,864,66,21 > 55956 [ACK] Seq=1 Ack=616481 Win=318720 Len=0 TSval=857457 TSecr=647899
5.192773,192.168.122.20,192.168.121.10,21,55956,TCP,872,867,66,21 > 55956 [ACK] Seq=1 Ack=619377 Win=318720 Len=0 TSval=857457 TSecr=647899
5.192799,192.168.122.20,192.168.121.10,21,55956,TCP,874,868,66,21 > 55956 [ACK] Seq=1 Ack=622273 Win=318720 Len=0 TSval=857457 TSecr=647899
5.192815,192.168.122.20,192.168.121.10,21,55956,TCP,876,871,66,21 > 55956 [ACK] Seq=1 Ack=625169 Win=318720 Len=0 TSval=857457 TSecr=647899
5.193023,192.168.122.20,192.168.121.10,21,55956,TCP,878,873,66,21 > 55956 [ACK] Seq=1 Ack=628065 Win=318720 Len=0 TSval=857457 TSecr=647899
5.193049,192.168.122.20,192.168.121.10,21,55956,TCP,881,875,66,21 > 55956 [ACK] Seq=1 Ack=632409 Win=318720 Len=0 TSval=857457 TSecr=647899
5.193065,192.168.122.20,192.168.121.10,21,55956,TCP,883,877,66,21 > 55956 [ACK] Seq=1 Ack=635305 Win=318720 Len=0 TSval=857457 TSecr=647899
5.193242,192.168.122.20,192.168.121.10,21,55956,TCP,884,880,66,21 > 55956 [ACK] Seq=1 Ack=638201 Win=318720 Len=0 TSval=857457 TSecr=647899
5.193284,192.168.122.20,192.168.121.10,21,55956,TCP,885,882,66,21 > 55956 [ACK] Seq=1 Ack=640257 Win=318720 Len=0 TSval=857457 TSecr=647899
5.193912,192.168.122.20,192.168.121.10,21,55956,TCP,887,886,66,21 > 55956 [ACK] Seq=1 Ack=640513 Win=318720 Len=0 TSval=857458 TSecr=647899
5.195170,192.168.122.20,192.168.121.10,21,55956,TCP,889,888,66,21 > 55956 [ACK] Seq=1 Ack=640769 Win=318720 Len=0 TSval=857458 TSecr=647900
5.196313,192.168.122.20,192.168.121.10,21,55956,TCP,891,890,66,21 > 55956 [ACK] Seq=1 Ack=641025 Win=318720 Len=0 TSval=857458 TSecr=647900
5.197500,192.168.122.20,192.168.121.10,21,55956,TCP,893,892,66,21 > 55956 [ACK] Seq=1 Ack=641281 Win=318720 Len=0 TSval=857458 TSecr=647900
5.198507,192.168.122.20,192.168.121.10,21,55956,TCP,895,894,66,21 > 55956 [ACK] Seq=1 Ack=641537 Win=318720 Len=0 TSval=857459 TSecr=647900
5.213072,192.168.122.20,192.168.121.10,21,55956,TCP,899,898,66,21 > 55956 [ACK] Seq=1 Ack=644689 Win=318720 Len=0 TSval=857462 TSecr=647902
5.226778,192.168.122.20,192.168.121.10,21,55956,TCP,903,902,66,21 > 55956 [ACK] Seq=1 Ack=647761 Win=318720 Len=0 TSval=857466 TSecr=647906
5.227030,192.168.122.20,192.168.121.10,21,55956,TCP,905,904,66,21 > 55956 [ACK] Seq=1 Ack=647937 Win=318720 Len=0 TSval=857466 TSecr=647908
5.227502,192.168.122.20,192.168.121.10,21,55956,TCP,907,906,66,21 > 55956 [ACK] Seq=1 Ack=648193 Win=318720 Len=0 TSval=857466 TSecr=647908
5.228556,192.168.122.20,192.168.121.10,21,55956,TCP,909,908,66,21 > 55956 [ACK] Seq=1 Ack=648449 Win=318720 Len=0 TSval=857466 TSecr=647908
5.243391,192.168.122.20,192.168.121.10,21,55956,TCP,913,,78,[TCP Dup ACK 909#1] 21 > 55956 [ACK] Seq=1 Ack=648449 Win=318720 Len=0 TSval=857470 TSecr=647908 SLE=648705 SRE=651601
5.248991,192.168.122.20,192.168.121.10,21,55956,TCP,915,,78,[TCP Dup ACK 909#2] 21 > 55956 [ACK] Seq=1 Ack=648449 Win=318720 Len=0 TSval=857471 TSecr=647908 SLE=648705 SRE=653049
5.249204,192.168.122.20,192.168.121.10,21,55956,TCP,917,914,66,21 > 55956 [ACK] Seq=1 Ack=653049 Win=318720 Len=0 TSval=857471 TSecr=647913
5.249336,192.168.122.20,192.168.121.10,21,55956,TCP,919,918,66,21 > 55956 [ACK] Seq=1 Ack=653057 Win=318720 Len=0 TSval=857471 TSecr=647913
5.249810,192.168.122.20,192.168.121.10,21,55956,TCP,921,920,66,21 > 55956 [ACK] Seq=1 Ack=653313 Win=318720 Len=0 TSval=857472 TSecr=647913
5.250846,192.168.122.20,192.168.121.10,21,55956,TCP,923,922,66,21 > 55956 [ACK] Seq=1 Ack=653569 Win=318720 Len=0 TSval=857472 TSecr=647914
5.251961,192.168.122.20,192.168.121.10,21,55956,TCP,925,924,66,21 > 55956 [ACK] Seq=1 Ack=653825 Win=318720 Len=0 TSval=857472 TSecr=647914
5.253030,192.168.122.20,192.168.121.10,21,55956,TCP,927,926,66,21 > 55956 [ACK] Seq=1 Ack=654081 Win=318720 Len=0 TSval=857472 TSecr=647914
5.260958,192.168.122.20,192.168.121.10,21,55956,TCP,930,,78,[TCP Dup ACK 927#1] 21 > 55956 [ACK] Seq=1 Ack=654081 Win=318720 Len=0 TSval=857474 TSecr=647914 SLE=654337 SRE=655785
5.267879,192.168.122.20,192.168.121.10,21,55956,TCP,932,,78,[TCP Dup ACK 927#2] 21 > 55956 [ACK] Seq=1 Ack=654081 Win=318720 Len=0 TSval=857476 TSecr=647914 SLE=654337 SRE=657233
5.273571,192.168.122.20,192.168.121.10,21,55956,TCP,934,,78,[TCP Dup ACK 927#3] 21 > 55956 [ACK] Seq=1 Ack=654081 Win=318720 Len=0 TSval=857478 TSecr=647914 SLE=654337 SRE=658681
5.273887,192.168.122.20,192.168.121.10,21,55956,TCP,936,933,66,21 > 55956 [ACK] Seq=1 Ack=658681 Win=318720 Len=0 TSval=857478 TSecr=647919
5.274084,192.168.122.20,192.168.121.10,21,55956,TCP,938,937,66,21 > 55956 [ACK] Seq=1 Ack=658689 Win=318720 Len=0 TSval=857478 TSecr=647919
5.274217,192.168.122.20,192.168.121.10,21,55956,TCP,940,939,66,21 > 55956 [ACK] Seq=1 Ack=658945 Win=318720 Len=0 TSval=857478 TSecr=647919
5.275310,192.168.122.20,192.168.121.10,21,55956,TCP,942,941,66,21 > 55956 [ACK] Seq=1 Ack=659201 Win=318720 Len=0 TSval=857478 TSecr=647920
5.276408,192.168.122.20,192.168.121.10,21,55956,TCP,944,943,66,21 > 55956 [ACK] Seq=1 Ack=659457 Win=318720 Len=0 TSval=857478 TSecr=647920
5.284426,192.168.122.20,192.168.121.10,21,55956,TCP,947,,78,[TCP Dup ACK 944#1] 21 > 55956 [ACK] Seq=1 Ack=659457 Win=318720 Len=0 TSval=857480 TSecr=647920 SLE=659713 SRE=661161
5.291439,192.168.122.20,192.168.121.10,21,55956,TCP,949,,78,[TCP Dup ACK 944#2] 21 > 55956 [ACK] Seq=1 Ack=659457 Win=318720 Len=0 TSval=857482 TSecr=647920 SLE=659713 SRE=662609
5.297208,192.168.122.20,192.168.121.10,21,55956,TCP,951,,78,[TCP Dup ACK 944#3] 21 > 55956 [ACK] Seq=1 Ack=659457 Win=318720 Len=0 TSval=857483 TSecr=647920 SLE=659713 SRE=664057
5.498810,192.168.122.20,192.168.121.10,21,55956,TCP,954,950,66,21 > 55956 [ACK] Seq=1 Ack=664057 Win=318720 Len=0 TSval=857534 TSecr=647976
5.499073,192.168.122.20,192.168.121.10,21,55956,TCP,957,956,66,21 > 55956 [ACK] Seq=1 Ack=666953 Win=318720 Len=0 TSval=857534 TSecr=647976
5.499267,192.168.122.20,192.168.121.10,21,55956,TCP,960,,78,[TCP Dup ACK 957#1] 21 > 55956 [ACK] Seq=1 Ack=666953 Win=318720 Len=0 TSval=857534 TSecr=647976 SLE=668401 SRE=669849
5.499404,192.168.122.20,192.168.121.10,21,55956,TCP,962,,78,[TCP Dup ACK 957#2] 21 > 55956 [ACK] Seq=1 Ack=666953 Win=318720 Len=0 TSval=857534 TSecr=647976 SLE=668401 SRE=671297
5.499528,192.168.122.20,192.168.121.10,21,55956,TCP,964,,78,[TCP Dup ACK 957#3] 21 > 55956 [ACK] Seq=1 Ack=666953 Win=318720 Len=0 TSval=857534 TSecr=647976 SLE=668401 SRE=672745
5.702811,192.168.122.20,192.168.121.10,21,55956,TCP,967,963,78,21 > 55956 [ACK] Seq=1 Ack=672745 Win=318720 Len=0 TSval=857585 TSecr=647976 SLE=666953 SRE=668401
5.703163,192.168.122.20,192.168.121.10,21,55956,TCP,970,969,66,21 > 55956 [ACK] Seq=1 Ack=675641 Win=318720 Len=0 TSval=857585 TSecr=648027
5.703424,192.168.122.20,192.168.121.10,21,55956,TCP,973,972,66,21 > 55956 [ACK] Seq=1 Ack=678537 Win=318720 Len=0 TSval=857585 TSecr=648027
5.742822,192.168.122.20,192.168.121.10,21,55956,TCP,977,976,66,21 > 55956 [ACK] Seq=1 Ack=682881 Win=318720 Len=0 TSval=857595 TSecr=648037
5.743128,192.168.122.20,192.168.121.10,21,55956,TCP,980,978,66,21 > 55956 [ACK] Seq=1 Ack=685777 Win=318720 Len=0 TSval=857595 TSecr=648037
5.743326,192.168.122.20,192.168.121.10,21,55956,TCP,983,,78,[TCP Dup ACK 980#1] 21 > 55956 [ACK] Seq=1 Ack=685777 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=688673 SRE=691569
5.743345,192.168.122.20,192.168.121.10,21,55956,TCP,985,,78,[TCP Dup ACK 980#2] 21 > 55956 [ACK] Seq=1 Ack=685777 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=688673 SRE=693017
5.743479,192.168.122.20,192.168.121.10,21,55956,TCP,987,982,66,21 > 55956 [ACK] Seq=1 Ack=693017 Win=318720 Len=0 TSval=857595 TSecr=648037
5.743606,192.168.122.20,192.168.121.10,21,55956,TCP,990,,78,[TCP Dup ACK 987#1] 21 > 55956 [ACK] Seq=1 Ack=693017 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=695913 SRE=698809
5.743760,192.168.122.20,192.168.121.10,21,55956,TCP,992,991,78,21 > 55956 [ACK] Seq=1 Ack=694465 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=695913 SRE=698809
5.743881,192.168.122.20,192.168.121.10,21,55956,TCP,994,,78,[TCP Dup ACK 992#1] 21 > 55956 [ACK] Seq=1 Ack=694465 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=695913 SRE=700257
5.744109,192.168.122.20,192.168.121.10,21,55956,TCP,996,993,66,21 > 55956 [ACK] Seq=1 Ack=700257 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744269,192.168.122.20,192.168.121.10,21,55956,TCP,999,997,66,21 > 55956 [ACK] Seq=1 Ack=703153 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744286,192.168.122.20,192.168.121.10,21,55956,TCP,1002,998,66,21 > 55956 [ACK] Seq=1 Ack=706049 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744468,192.168.122.20,192.168.121.10,21,55956,TCP,1005,1000,66,21 > 55956 [ACK] Seq=1 Ack=708945 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744486,192.168.122.20,192.168.121.10,21,55956,TCP,1008,,78,[TCP Dup ACK 1005#1] 21 > 55956 [ACK] Seq=1 Ack=708945 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=710393 SRE=713289
5.744498,192.168.122.20,192.168.121.10,21,55956,TCP,1010,1003,66,21 > 55956 [ACK] Seq=1 Ack=713289 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744505,192.168.122.20,192.168.121.10,21,55956,TCP,1012,1004,66,21 > 55956 [ACK] Seq=1 Ack=714737 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744667,192.168.122.20,192.168.121.10,21,55956,TCP,1014,1006,66,21 > 55956 [ACK] Seq=1 Ack=717633 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744680,192.168.122.20,192.168.121.10,21,55956,TCP,1016,1007,66,21 > 55956 [ACK] Seq=1 Ack=719081 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744755,192.168.122.20,192.168.121.10,21,55956,TCP,1018,1011,66,21 > 55956 [ACK] Seq=1 Ack=724873 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744773,192.168.122.20,192.168.121.10,21,55956,TCP,1021,1013,66,21 > 55956 [ACK] Seq=1 Ack=727769 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744905,192.168.122.20,192.168.121.10,21,55956,TCP,1023,1015,66,21 > 55956 [ACK] Seq=1 Ack=732113 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744919,192.168.122.20,192.168.121.10,21,55956,TCP,1025,1017,66,21 > 55956 [ACK] Seq=1 Ack=733561 Win=318720 Len=0 TSval=857595 TSecr=648037
5.744976,192.168.122.20,192.168.121.10,21,55956,TCP,1027,,78,[TCP Dup ACK 1025#1] 21 > 55956 [ACK] Seq=1 Ack=733561 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=737905 SRE=742249
5.744990,192.168.122.20,192.168.121.10,21,55956,TCP,1029,,78,[TCP Dup ACK 1025#2] 21 > 55956 [ACK] Seq=1 Ack=733561 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=737905 SRE=746593
5.745110,192.168.122.20,192.168.121.10,21,55956,TCP,1033,,78,[TCP Dup ACK 1025#3] 21 > 55956 [ACK] Seq=1 Ack=733561 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=737905 SRE=753833
5.745126,192.168.122.20,192.168.121.10,21,55956,TCP,1035,,78,[TCP Dup ACK 1025#4] 21 > 55956 [ACK] Seq=1 Ack=733561 Win=318720 Len=0 TSval=857595 TSecr=648037 SLE=737905 SRE=755281
5.745192,192.168.122.20,192.168.121.10,21,55956,TCP,1037,1028,78,21 > 55956 [ACK] Seq=1 Ack=735009 Win=317312 Len=0 TSval=857595 TSecr=648037 SLE=737905 SRE=755281
5.745197,192.168.122.20,192.168.121.10,21,55956,TCP,1038,,78,[TCP Dup ACK 1037#1] 21 > 55956 [ACK] Seq=1 Ack=735009 Win=317312 Len=0 TSval=857595 TSecr=648037 SLE=736457 SRE=755281
